true_class,pred_label,score,accepted,group
motorcycle,truck,-7.8992805,True,near
bus,truck,-8.918455,True,near
motorcycle,truck,-10.421134,True,near
tractor,ship,-6.789168,True,near
bus,truck,-9.447716,True,near
leopard,frog,-4.2380433,False,near
tractor,truck,-3.9876962,False,near
bus,truck,-10.667466,True,near
leopard,frog,-3.4986842,False,near
motorcycle,automobile,-2.8935442,False,near
camel,cat,-4.56263,False,near
leopard,frog,-5.4298997,False,near
camel,dog,-7.4724216,True,near
camel,dog,-7.869584,True,near
camel,dog,-5.7771363,True,near
tractor,truck,-5.244775,False,near
wolf,dog,-6.707597,True,near
camel,horse,-6.9993463,True,near
motorcycle,airplane,-3.8091798,False,near
tractor,truck,-6.2173142,True,near
leopard,bird,-5.596099,False,near
pickup_truck,truck,-7.1988883,True,near
tractor,truck,-8.723312,True,near
leopard,deer,-5.578042,False,near
motorcycle,automobile,-3.6419845,False,near
motorcycle,truck,-7.531192,True,near
leopard,cat,-8.835775,True,near
wolf,cat,-6.1897264,True,near
wolf,dog,-6.8760824,True,near
motorcycle,automobile,-6.175008,True,near
pickup_truck,truck,-7.083668,True,near
tractor,truck,-9.723558,True,near
leopard,frog,-7.1266217,True,near
camel,horse,-5.365731,False,near
leopard,dog,-7.087419,True,near
motorcycle,truck,-6.515447,True,near
bus,truck,-5.163056,False,near
motorcycle,cat,-6.878175,True,near
leopard,frog,-5.8350263,True,near
leopard,deer,-3.5043008,False,near
motorcycle,automobile,-4.896209,False,near
camel,deer,-5.546922,False,near
tractor,automobile,-5.644403,False,near
camel,bird,-7.3541,True,near
camel,deer,-8.086936,True,near
camel,horse,-2.950163,False,near
tractor,truck,-11.309687,True,near
pickup_truck,truck,-7.3691163,True,near
motorcycle,automobile,-9.051409,True,near
motorcycle,truck,-2.757689,False,near
fox,deer,-5.6273665,False,near
bus,truck,-9.199928,True,near
motorcycle,automobile,-5.213418,False,near
bus,automobile,-8.775322,True,near
camel,dog,-6.6052027,True,near
motorcycle,truck,-4.798212,False,near
tractor,truck,-8.365957,True,near
leopard,frog,-9.119198,True,near
pickup_truck,automobile,-7.5339193,True,near
fox,bird,-6.25309,True,near
pickup_truck,automobile,-4.579346,False,near
pickup_truck,automobile,-6.2591968,True,near
pickup_truck,automobile,-8.46826,True,near
bus,truck,-11.669935,True,near
pickup_truck,automobile,-9.026426,True,near
camel,bird,-7.926754,True,near
wolf,cat,-8.248538,True,near
tractor,horse,-6.3651323,True,near
leopard,cat,-6.0574207,True,near
fox,deer,-7.4114494,True,near
bus,truck,-10.373804,True,near
fox,deer,-5.1902523,False,near
pickup_truck,automobile,-6.2476435,True,near
fox,cat,-5.1055737,False,near
leopard,frog,-9.200956,True,near
wolf,cat,-5.000995,False,near
wolf,cat,-4.6644063,False,near
bus,truck,-8.541568,True,near
pickup_truck,truck,-6.429179,True,near
fox,horse,-5.274929,False,near
wolf,deer,-8.90888,True,near
motorcycle,frog,-3.216805,False,near
camel,dog,-7.4572573,True,near
camel,bird,-7.791462,True,near
leopard,cat,-10.501519,True,near
leopard,dog,-6.071286,True,near
tractor,truck,-7.5336747,True,near
pickup_truck,automobile,-8.03207,True,near
fox,cat,-4.913594,False,near
bus,truck,-9.159231,True,near
wolf,cat,-8.140119,True,near
motorcycle,airplane,-4.081947,False,near
wolf,frog,-4.4803276,False,near
fox,cat,-7.982295,True,near
fox,deer,-9.477624,True,near
bus,truck,-8.523701,True,near
wolf,bird,-6.8095245,True,near
motorcycle,automobile,-8.9949465,True,near
leopard,bird,-5.651638,False,near
bus,truck,-6.420025,True,near
wolf,cat,-7.290566,True,near
bus,truck,-9.820667,True,near
motorcycle,dog,-4.2072306,False,near
tractor,automobile,-8.885915,True,near
tractor,ship,-4.5614944,False,near
motorcycle,automobile,-9.066311,True,near
leopard,frog,-9.670548,True,near
tractor,truck,-7.6700797,True,near
leopard,frog,-7.0695615,True,near
leopard,cat,-7.257994,True,near
bus,truck,-7.1006737,True,near
motorcycle,automobile,-7.1626167,True,near
camel,bird,-7.715583,True,near
camel,deer,-9.967393,True,near
tractor,ship,-7.05296,True,near
wolf,dog,-4.0189905,False,near
wolf,cat,-4.831524,False,near
motorcycle,automobile,-4.25801,False,near
fox,deer,-6.0576515,True,near
camel,horse,-6.516611,True,near
fox,frog,-8.901123,True,near
wolf,cat,-5.5130925,False,near
fox,deer,-4.7397923,False,near
tractor,bird,-5.9047394,True,near
motorcycle,automobile,-8.58268,True,near
wolf,cat,-6.14201,True,near
wolf,horse,-3.298337,False,near
pickup_truck,automobile,-9.431343,True,near
camel,dog,-8.449085,True,near
wolf,cat,-5.2246556,False,near
pickup_truck,automobile,-8.375825,True,near
fox,cat,-5.539494,False,near
bus,truck,-10.079893,True,near
motorcycle,airplane,-4.332192,False,near
leopard,frog,-3.9069085,False,near
wolf,cat,-4.501326,False,near
leopard,frog,-8.491087,True,near
camel,dog,-3.2746992,False,near
bus,airplane,-7.858826,True,near
tractor,truck,-8.364796,True,near
fox,cat,-5.841561,True,near
tractor,truck,-8.561691,True,near
motorcycle,truck,-5.476226,False,near
leopard,frog,-8.956545,True,near
tractor,truck,-3.9381201,False,near
motorcycle,automobile,-4.9872217,False,near
wolf,dog,-10.0556345,True,near
tractor,truck,-5.963124,True,near
fox,cat,-3.113997,False,near
wolf,cat,-5.4519973,False,near
leopard,frog,-4.470513,False,near
tractor,truck,-5.1839104,False,near
wolf,cat,-6.6401772,True,near
motorcycle,truck,-7.5322886,True,near
motorcycle,airplane,-7.7287445,True,near
pickup_truck,automobile,-5.9793687,True,near
wolf,cat,-8.523475,True,near
camel,horse,-8.645712,True,near
pickup_truck,truck,-5.932295,True,near
bus,truck,-11.086489,True,near
wolf,dog,-9.241716,True,near
fox,bird,-4.271757,False,near
tractor,bird,-4.2665954,False,near
motorcycle,automobile,-4.8287764,False,near
camel,deer,-6.908219,True,near
camel,bird,-9.302658,True,near
pickup_truck,automobile,-9.00821,True,near
motorcycle,truck,-5.5488167,False,near
fox,cat,-8.48587,True,near
fox,dog,-6.7309723,True,near
motorcycle,automobile,-4.06608,False,near
fox,cat,-6.718597,True,near
leopard,cat,-5.7268414,True,near
motorcycle,automobile,-6.8069773,True,near
camel,deer,-7.730809,True,near
wolf,dog,-8.524858,True,near
fox,cat,-6.9751816,True,near
camel,dog,-3.393916,False,near
leopard,frog,-6.9429193,True,near
fox,cat,-4.4156475,False,near
wolf,cat,-7.905496,True,near
bus,truck,-8.368449,True,near
camel,truck,-3.7197685,False,near
tractor,truck,-4.0336537,False,near
pickup_truck,automobile,-10.3452015,True,near
leopard,cat,-7.5561266,True,near
leopard,frog,-6.78649,True,near
leopard,frog,-7.856702,True,near
leopard,cat,-3.8538227,False,near
bus,truck,-10.003272,True,near
camel,deer,-6.9210052,True,near
motorcycle,cat,-5.522475,False,near
wolf,horse,-9.388057,True,near
motorcycle,automobile,-3.5496876,False,near
leopard,deer,-5.7688017,True,near
fox,dog,-7.2310085,True,near
tractor,truck,-8.626373,True,near
bus,truck,-9.400277,True,near
pickup_truck,automobile,-9.361068,True,near
wolf,cat,-7.0191674,True,near
fox,cat,-9.509449,True,near
bus,truck,-4.032047,False,near
motorcycle,automobile,-5.9401293,True,near
pickup_truck,truck,-8.894132,True,near
wolf,deer,-6.19464,True,near
tractor,truck,-8.724182,True,near
leopard,cat,-5.6915402,False,near
fox,cat,-6.418416,True,near
motorcycle,automobile,-4.404501,False,near
tractor,cat,-3.536552,False,near
wolf,cat,-5.017024,False,near
pickup_truck,automobile,-10.940601,True,near
tractor,truck,-6.211988,True,near
tractor,truck,-6.581332,True,near
camel,dog,-5.2124577,False,near
wolf,cat,-9.017667,True,near
leopard,deer,-8.437499,True,near
fox,horse,-8.748696,True,near
camel,dog,-4.4804463,False,near
motorcycle,truck,-9.221476,True,near
bus,truck,-9.831257,True,near
bus,truck,-8.758194,True,near
pickup_truck,truck,-5.894098,True,near
tractor,truck,-2.5946376,False,near
pickup_truck,automobile,-7.2935314,True,near
motorcycle,automobile,-6.6305532,True,near
wolf,cat,-8.682408,True,near
tractor,ship,-7.61175,True,near
pickup_truck,automobile,-7.9989443,True,near
camel,bird,-4.4425273,False,near
fox,dog,-6.381897,True,near
leopard,dog,-4.5371947,False,near
pickup_truck,truck,-7.062978,True,near
fox,cat,-8.418846,True,near
leopard,cat,-4.2933984,False,near
wolf,dog,-10.548972,True,near
pickup_truck,airplane,-4.9983706,False,near
pickup_truck,automobile,-5.044157,False,near
bus,horse,-3.476471,False,near
tractor,truck,-6.4517756,True,near
pickup_truck,automobile,-8.916298,True,near
bus,truck,-11.1652565,True,near
fox,dog,-4.421834,False,near
wolf,cat,-7.0571613,True,near
fox,deer,-8.236229,True,near
bus,automobile,-6.9858217,True,near
fox,cat,-3.0265062,False,near
tractor,truck,-6.527661,True,near
camel,cat,-9.058876,True,near
fox,cat,-8.343461,True,near
pickup_truck,truck,-6.3930597,True,near
tractor,truck,-7.3045416,True,near
motorcycle,automobile,-2.8745356,False,near
fox,deer,-5.6585236,False,near
fox,cat,-7.7687364,True,near
pickup_truck,automobile,-7.9324102,True,near
camel,horse,-6.807835,True,near
motorcycle,automobile,-4.627391,False,near
tractor,truck,-6.527376,True,near
motorcycle,automobile,-3.7020085,False,near
leopard,frog,-8.318627,True,near
leopard,cat,-8.176501,True,near
tractor,truck,-10.5948715,True,near
leopard,frog,-8.057056,True,near
fox,frog,-4.37731,False,near
pickup_truck,automobile,-5.5214934,False,near
fox,deer,-8.245216,True,near
wolf,cat,-6.273331,True,near
wolf,cat,-7.480078,True,near
camel,horse,-5.6598616,False,near
leopard,cat,-6.1134605,True,near
pickup_truck,automobile,-8.090651,True,near
motorcycle,truck,-4.800099,False,near
motorcycle,automobile,-8.280783,True,near
bus,truck,-6.0883703,True,near
pickup_truck,automobile,-7.4939766,True,near
leopard,frog,-3.4122427,False,near
pickup_truck,automobile,-7.9002566,True,near
wolf,cat,-6.1957507,True,near
tractor,truck,-7.0477896,True,near
bus,truck,-8.302928,True,near
camel,deer,-8.388082,True,near
camel,deer,-7.7615023,True,near
bus,truck,-8.188475,True,near
fox,dog,-7.3018556,True,near
motorcycle,automobile,-7.3595757,True,near
wolf,frog,-6.9001346,True,near
camel,bird,-8.802528,True,near
bus,truck,-10.565439,True,near
bus,truck,-8.465224,True,near
fox,dog,-5.8090096,True,near
pickup_truck,truck,-6.4337196,True,near
leopard,frog,-6.338411,True,near
wolf,dog,-8.777959,True,near
fox,cat,-9.07042,True,near
bus,truck,-7.574822,True,near
fox,cat,-9.405908,True,near
camel,horse,-7.4761753,True,near
fox,cat,-5.8864565,True,near
fox,cat,-3.9619236,False,near
motorcycle,truck,-4.910881,False,near
leopard,cat,-6.3903394,True,near
camel,horse,-7.4123783,True,near
camel,frog,-4.2164817,False,near
camel,dog,-6.19231,True,near
leopard,frog,-8.453489,True,near
tractor,ship,-4.741498,False,near
wolf,dog,-9.016683,True,near
bus,truck,-8.035687,True,near
motorcycle,truck,-4.9615073,False,near
tractor,truck,-3.296145,False,near
pickup_truck,airplane,-4.799134,False,near
pickup_truck,airplane,-3.277843,False,near
pickup_truck,automobile,-9.433627,True,near
bus,automobile,-9.093153,True,near
wolf,bird,-3.9068618,False,near
pickup_truck,automobile,-10.435862,True,near
motorcycle,truck,-7.6369076,True,near
tractor,ship,-10.292472,True,near
motorcycle,airplane,-4.85593,False,near
camel,cat,-7.6326323,True,near
motorcycle,automobile,-6.703585,True,near
tractor,truck,-9.382724,True,near
bus,airplane,-2.231681,False,near
pickup_truck,automobile,-7.3151255,True,near
tractor,truck,-6.3918877,True,near
leopard,frog,-5.6938515,False,near
pickup_truck,automobile,-9.784128,True,near
camel,deer,-5.103288,False,near
camel,horse,-9.877578,True,near
camel,horse,-7.9132805,True,near
fox,cat,-6.5173326,True,near
leopard,cat,-9.269477,True,near
tractor,truck,-7.4386826,True,near
motorcycle,automobile,-6.3214917,True,near
wolf,cat,-11.657781,True,near
bus,truck,-9.271458,True,near
leopard,frog,-8.040882,True,near
bus,truck,-9.9891205,True,near
tractor,truck,-6.788914,True,near
leopard,frog,-10.195265,True,near
camel,dog,-6.420638,True,near
motorcycle,airplane,-5.3033004,False,near
tractor,truck,-8.333057,True,near
wolf,cat,-7.761042,True,near
leopard,cat,-4.413265,False,near
motorcycle,automobile,-4.8048916,False,near
wolf,dog,-6.502898,True,near
camel,horse,-7.233347,True,near
pickup_truck,truck,-8.27742,True,near
pickup_truck,automobile,-7.006908,True,near
pickup_truck,automobile,-10.397966,True,near
tractor,deer,-2.895137,False,near
leopard,cat,-5.861153,True,near
camel,dog,-6.335069,True,near
pickup_truck,automobile,-9.312864,True,near
pickup_truck,automobile,-9.584152,True,near
fox,cat,-11.455539,True,near
fox,bird,-5.4004865,False,near
pickup_truck,truck,-8.902223,True,near
camel,dog,-4.045901,False,near
bus,truck,-7.2350683,True,near
bus,truck,-9.540447,True,near
leopard,frog,-9.141298,True,near
wolf,cat,-7.6358037,True,near
camel,airplane,-8.171353,True,near
leopard,frog,-7.3679266,True,near
camel,horse,-4.694974,False,near
motorcycle,automobile,-6.2280045,True,near
pickup_truck,automobile,-9.979936,True,near
tractor,truck,-4.5463357,False,near
pickup_truck,automobile,-8.778365,True,near
fox,frog,-3.7962034,False,near
tractor,truck,-9.381921,True,near
tractor,truck,-5.411565,False,near
camel,dog,-6.135829,True,near
wolf,cat,-6.035944,True,near
wolf,cat,-7.833207,True,near
tractor,automobile,-6.457592,True,near
bus,automobile,-7.081089,True,near
motorcycle,automobile,-6.35005,True,near
bus,truck,-9.936224,True,near
fox,deer,-7.6939034,True,near
pickup_truck,automobile,-6.6436977,True,near
pickup_truck,automobile,-9.203846,True,near
pickup_truck,truck,-8.958788,True,near
wolf,dog,-5.0958347,False,near
leopard,frog,-5.8608146,True,near
tractor,truck,-4.2784758,False,near
pickup_truck,automobile,-9.286631,True,near
bus,truck,-10.111164,True,near
leopard,cat,-7.3380294,True,near
wolf,dog,-6.5844655,True,near
wolf,horse,-3.2451797,False,near
wolf,dog,-6.8312793,True,near
tractor,truck,-7.3783097,True,near
leopard,frog,-7.572256,True,near
mushroom,frog,-4.2994275,False,far
keyboard,ship,-6.345087,True,far
chair,airplane,-8.101283,True,far
clock,ship,-4.4599566,False,far
bottle,bird,-9.490121,True,far
sunflower,dog,-5.3222566,False,far
sunflower,airplane,-5.199702,False,far
bowl,truck,-8.9223,True,far
clock,ship,-4.0281935,False,far
clock,ship,-4.470015,False,far
chair,deer,-2.3613935,False,far
bottle,cat,-6.165222,True,far
bowl,dog,-6.4214263,True,far
chair,cat,-4.71507,False,far
keyboard,frog,-7.819194,True,far
mushroom,frog,-3.525949,False,far
chair,cat,-7.7492867,True,far
bowl,automobile,-4.033107,False,far
mushroom,bird,-4.8395967,False,far
bottle,ship,-3.6091864,False,far
keyboard,airplane,-4.353236,False,far
clock,automobile,-3.7796357,False,far
wardrobe,cat,-7.7446027,True,far
wardrobe,truck,-8.266638,True,far
sunflower,bird,-6.731453,True,far
keyboard,airplane,-6.3838305,True,far
mushroom,bird,-5.9168735,True,far
bowl,cat,-7.402346,True,far
wardrobe,truck,-8.790873,True,far
bottle,ship,-8.142124,True,far
bowl,automobile,-3.4278705,False,far
bowl,cat,-4.5833087,False,far
keyboard,dog,-3.1152775,False,far
wardrobe,truck,-7.47779,True,far
bowl,cat,-5.7674804,True,far
wardrobe,cat,-6.0271115,True,far
bowl,ship,-6.9625545,True,far
mushroom,bird,-6.832489,True,far
bowl,cat,-7.9779634,True,far
clock,truck,-4.2867675,False,far
clock,automobile,-5.112416,False,far
clock,cat,-4.6087728,False,far
bowl,automobile,-8.561619,True,far
bottle,truck,-3.7073498,False,far
chair,truck,-8.640781,True,far
bottle,truck,-3.9570303,False,far
sunflower,frog,-4.649656,False,far
clock,bird,-10.038986,True,far
bowl,ship,-6.6136565,True,far
bottle,airplane,-3.0902793,False,far
keyboard,cat,-2.1712403,False,far
sunflower,dog,-5.346518,False,far
chair,ship,-4.492022,False,far
clock,ship,-5.576859,False,far
keyboard,bird,-5.579442,False,far
sunflower,dog,-3.1602762,False,far
sunflower,airplane,-2.479189,False,far
wardrobe,truck,-5.813993,True,far
clock,truck,-5.5412393,False,far
wardrobe,cat,-4.6755133,False,far
sunflower,dog,-3.4200952,False,far
bowl,ship,-4.07356,False,far
sunflower,bird,-8.657974,True,far
wardrobe,cat,-6.0327682,True,far
sunflower,cat,-4.5814743,False,far
keyboard,deer,-5.228564,False,far
clock,automobile,-5.294669,False,far
sunflower,bird,-6.6333885,True,far
wardrobe,truck,-6.417637,True,far
bowl,frog,-5.550593,False,far
clock,cat,-5.504932,False,far
keyboard,truck,-6.221113,True,far
chair,cat,-3.397085,False,far
bottle,truck,-9.529661,True,far
bowl,cat,-4.899005,False,far
clock,deer,-3.1888874,False,far
bowl,automobile,-7.5140557,True,far
chair,bird,-6.844726,True,far
mushroom,cat,-6.758585,True,far
keyboard,truck,-4.716462,False,far
bottle,cat,-7.3874593,True,far
clock,cat,-4.300257,False,far
mushroom,bird,-3.87753,False,far
bowl,dog,-4.6153874,False,far
mushroom,deer,-7.973542,True,far
sunflower,truck,-9.7456,True,far
bottle,bird,-5.5952654,False,far
wardrobe,cat,-5.830732,True,far
bottle,horse,-4.551272,False,far
mushroom,bird,-6.044979,True,far
bowl,frog,-8.560512,True,far
bottle,bird,-3.8920784,False,far
keyboard,cat,-8.075273,True,far
chair,airplane,-3.0810995,False,far
chair,bird,-5.206773,False,far
sunflower,truck,-2.6017275,False,far
sunflower,bird,-3.8227458,False,far
bottle,cat,-4.955035,False,far
bottle,cat,-4.4025273,False,far
mushroom,frog,-5.692132,False,far
clock,airplane,-8.585265,True,far
mushroom,dog,-7.4552374,True,far
mushroom,frog,-8.708994,True,far
sunflower,bird,-8.608107,True,far
keyboard,bird,-5.2488995,False,far
mushroom,horse,-4.303287,False,far
clock,dog,-5.4843574,False,far
bottle,cat,-7.5994477,True,far
chair,horse,-5.0458193,False,far
wardrobe,cat,-7.1610236,True,far
bowl,dog,-4.740808,False,far
wardrobe,truck,-9.22412,True,far
clock,automobile,-6.40161,True,far
bottle,bird,-4.3198075,False,far
chair,airplane,-7.1235433,True,far
